title
2024년 가장 기억에 남는 인터넷 이슈는?
두산 베어스 갤러리 이용 안내
각팀 올해 내년 이동거리 비교.jpg
2025 전 구단 외국인 라인업.jpg
3루 양석환은 안 됨?
프로야구 운영 그룹의 시가 총액.jpg
수소버스 보이면 절대타면 안되겠네
에스파>>>>>넘사>>>>>>아이브>르세라핌>뉴진스>잡돌
올시즌 최고의 홈런.gif
이승엽 욕하는 년들 = 윤석열 탄핵 지지하는 년들
2025시즌 4강 진출 팀은?
내가 김택연이라면
이번에는 서울시리즈 안하는 이유
홍경인 이라는 연예인 솔직히 검색 안해보고 알았음?
"[단독] “윤 당선인, ‘윤상현한테 얘기할게’”…‘황금폰’ 내용 단독 확"
허경민 두산 남았어도
이젠 이범호한테도 밀리는 김동주 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
낭만포수 양사부의 퐁퐁두 찌르기
내년시즌 홍성호에게 젤 바라는거 뭐야?
[경고] 우리나라는 홍콩처럼 적화통일 직전이다
"3년 연속 고과 1위 실화? 보상선수 이적→3.7억 특급 2루수 우뚝,"
오늘자 칰 신구장 공사현장.jpg
꼴) 여기.. 먹는 거 좋아하시죠?
2025시즌 4강 진출 팀은?
송민호 부실복무로 난리인데 우리가 지켜줘여함
Young Thug <- 래퍼 네임드임?
김인태 여자에미친섹기엿네
에스파>>>>>넘사>>>>>>아이브>르세라핌>뉴진스>잡돌
홍성흔이 박정희 대통령 존경한다고 했는데
오늘 코구부장 라이브 없다.jpg
이정도면 쥐 왕조로 인정해야할듯
2025시즌 4강 진출 팀은?
잭 로그 공 지저분하다고 함 ㅋㅋ
돡붕이 네이버 지도에 민원 넣었다
자수하는 두산팬.gif
이 투샷 그리우면 개추 좀
ㅆㅂ 회사 짤리고 경찰서 끌려옴
이분 존함좀.jpg
김민혁 자리 있냐?
칩은 류지혁으로 언플하더니 칰은 하주석?? ㅋㅋ
쥐)우와 니네 감독 취임식 좆되노 ㄷㄷㄷ
음주키스톤 기대되네
타) 유격에 변수 생겼다는 팀 너네임?
kpop 4세대 뷰티화보.  gif
김혜성 fa로 풀리면 유격수 김혜성
최강야구 왤케 잼없어졌냐
"소송 패소한 노소영 아트센터, ‘서촌’으로… 7억 보조금 부정수령 의혹도"
하주석 vs 김인태
킹캉스쿨 김대한 보다 김민혁이 기대되면 개추.gif
전다민이 기대와 동시에 우려되는 점
3포수로 가야 하는 이유
2024년 가장 기억에 남는 인터넷 이슈는?
소신) 조수행 트레이드 반대함
내년 두산 골글 선수 예상(지극히 주관적)
에스파>>>>>넘사>>>>>>아이브>르세라핌>뉴진스>잡돌
어떻게 타자들 싹수있는 넘이 하나도 없냐 ㅋㅋ
팩트)) 조수행은 올해도 주전이 아니었음
장원준 요새머함?
내년에 짭찬 사줄거냐? 사줘라
내년에 두산 야구 존나 기대되지 않음? ㅋ
2022~2025 각 팀 FA IN & OUT.jpg
내년엔 이승엽 이닝 쪼개기좀 안했으면 좋겠다.
‘대장’ 아파트마저 하락 공포…트리마제 한 달새 ‘3억’ 떨어졌다는데
에스파>>>>>넘사>>>>>>아이브>르세라핌>뉴진스>잡돌
